order_id,order_date,customer_id,shipping_method_id,dest_address_id
9015,2022-11-04 02:26:57,1566,4,549
9016,2024-04-30 15:54:01,1922,2,684
9017,2023-03-15 16:37:08,757,2,665
9018,2023-06-27 08:03:58,364,4,287
9019,2024-10-29 17:28:58,352,3,754
9020,2023-10-20 04:30:50,1965,2,600
9021,2023-06-01 06:14:57,1424,4,93
9022,2024-12-15 22:50:52,1300,2,931
9023,2025-01-14 10:30:47,1053,1,640
9024,2024-03-26 03:29:58,859,3,751
9025,2024-09-29 17:46:32,803,3,858
9026,2024-01-22 14:47:50,439,4,544
9027,2025-06-14 13:56:38,1489,3,340
9028,2024-01-25 05:56:09,839,4,329
9029,2025-03-01 01:58:52,1381,4,29
9030,2024-01-02 12:46:31,162,4,396
9031,2023-02-12 13:42:24,1728,2,949
9032,2025-01-13 06:30:44,1621,1,445
9033,2024-02-15 19:03:40,80,3,622
9034,2024-10-09 04:29:51,1510,3,593
9035,2024-02-12 09:05:36,1498,3,312
9036,2024-06-17 04:10:01,1069,1,256
9037,2023-02-23 10:59:49,190,2,483
9038,2023-04-18 15:13:05,1231,1,733
9039,2024-11-27 22:31:05,810,2,826
9040,2023-01-10 14:19:29,1878,3,239
9041,2024-12-08 07:14:09,1250,2,540
9042,2025-01-11 08:12:08,1804,1,631
9043,2025-07-10 04:04:11,618,2,977
9044,2025-05-07 07:52:30,183,3,599
9045,2024-07-04 02:03:31,943,1,227
9046,2024-01-01 12:16:20,1712,4,396
9047,2024-10-09 00:51:20,369,3,979
9048,2024-04-08 21:24:04,1278,2,402
9049,2025-05-18 12:12:08,960,3,982
9050,2022-09-13 12:59:32,302,1,629
9051,2023-05-18 13:40:19,1100,4,704
9052,2024-07-30 16:34:05,1096,4,985
9053,2024-02-22 13:21:36,855,3,422
9054,2024-07-04 20:27:52,1609,1,956
9055,2024-07-07 13:01:49,670,1,11
9056,2022-10-01 08:18:11,928,4,294
9057,2023-08-13 08:23:41,274,3,425
9058,2023-02-07 01:05:12,1313,2,309
9059,2025-04-23 08:56:23,318,3,401
9060,2023-04-20 09:16:30,1687,1,546
9061,2022-10-03 09:14:49,1665,4,531
9062,2022-12-13 08:50:34,315,3,319
9063,2024-06-07 10:20:58,715,1,961
9064,2025-03-12 11:13:20,115,4,920
9065,2024-01-18 07:39:33,686,4,417
9066,2023-07-27 12:12:41,291,3,772
9067,2025-05-28 03:02:15,1885,3,50
9068,2025-04-14 19:13:02,1806,4,476
9069,2022-10-20 05:01:44,1396,4,918
9070,2024-05-02 13:58:02,680,2,471
9071,2023-06-26 17:02:36,1708,4,70
9072,2024-01-05 21:56:48,1069,4,883
9073,2024-11-14 07:07:42,655,2,920
9074,2025-04-29 14:38:16,1772,3,698
9075,2024-05-02 15:59:55,571,2,522
9076,2025-05-31 01:47:42,446,3,62
9077,2023-03-05 20:22:20,610,2,635
9078,2023-01-07 11:44:32,236,3,780
9079,2025-01-08 23:16:24,259,1,455
9080,2024-01-10 16:16:44,1600,4,905
9081,2023-11-05 06:32:36,1734,1,191
9082,2023-01-25 03:27:48,705,2,152
9083,2023-06-09 10:37:59,1791,4,298
9084,2023-07-20 14:42:36,1479,3,623
9085,2023-07-04 09:33:57,483,3,700
9086,2025-07-10 05:03:37,1595,2,67
9087,2024-11-11 16:32:58,728,2,624
9088,2024-09-22 05:53:38,1335,3,301
9089,2024-01-04 01:12:13,867,4,525
9213,2024-07-09 08:09:10,1775,4,739
9214,2024-04-04 04:55:09,1259,1,965
9215,2024-02-08 11:01:57,53,2,375
9216,2024-09-10 23:11:22,641,2,608
9217,2024-12-25 05:47:36,1966,1,445
9218,2023-02-22 06:31:03,80,1,416
9219,2025-05-15 07:58:37,342,2,21
9220,2024-02-07 18:29:26,336,2,637
9221,2024-02-22 18:33:15,1821,2,534
9222,2024-05-21 07:30:49,1950,1,483
9223,2025-03-06 14:07:44,970,3,623
9224,2024-08-13 22:08:56,1215,3,912
9225,2023-10-15 04:45:46,1137,4,755
9226,2025-05-20 09:15:56,1875,2,606
9227,2024-02-24 01:47:54,1982,2,504
9228,2025-01-09 13:59:25,623,4,955
9229,2023-02-12 14:32:11,1626,1,366
9230,2025-05-23 12:49:11,1000,2,49
9231,2023-10-07 02:01:38,1297,1,951
9232,2024-08-20 07:25:46,842,3,432
9233,2025-01-14 17:08:32,296,4,722
9234,2023-05-13 22:59:58,111,3,381
9235,2025-01-12 18:36:39,1796,4,482
9236,2025-04-04 02:42:22,862,3,121
9237,2022-08-20 19:09:06,189,4,626
9238,2022-10-18 20:35:48,570,3,746
9239,2025-05-12 10:03:05,751,2,967
9240,2023-05-28 13:13:15,1409,3,504
9241,2023-09-06 08:45:28,1671,1,918
9242,2024-04-30 14:13:03,1603,1,364
9243,2023-06-14 12:17:43,1566,3,309
9244,2023-12-09 02:49:54,1510,3,947
9245,2022-11-29 20:47:58,1654,2,813
9246,2023-01-04 09:47:06,1643,2,259
9247,2023-12-24 06:58:07,1133,3,759
9248,2024-12-24 05:35:22,1728,4,949
9249,2024-04-07 21:06:28,1231,1,733
9250,2024-01-18 23:00:15,1027,3,471
9251,2025-04-01 14:55:52,666,3,946
9252,2025-07-12 12:12:28,1537,1,501
9253,2024-06-07 03:20:50,1785,4,736
9254,2023-08-29 22:43:00,1259,1,757
9255,2023-12-19 23:58:21,497,3,859
9256,2022-10-04 01:01:53,109,3,140
9257,2023-05-24 13:17:20,495,3,674
9258,2024-04-24 06:02:44,1137,1,10
9259,2023-09-06 21:09:37,504,1,136
9260,2025-06-13 11:40:07,1271,1,184
9261,2022-11-20 02:48:55,1605,2,618
9262,2023-03-10 11:48:23,82,4,751
9263,2023-03-06 00:34:32,185,4,797
9264,2024-11-14 23:14:49,1751,1,591
9265,2022-10-18 09:01:22,634,3,455
9266,2023-02-02 07:24:00,90,1,700
9267,2025-04-24 12:04:57,890,2,431
9268,2025-01-12 21:12:32,333,4,299
9269,2024-05-27 02:19:54,928,4,404
9270,2024-04-16 21:28:21,1103,1,393
9271,2024-08-09 17:01:57,870,3,457
9272,2023-03-21 04:22:42,140,4,70
9273,2024-08-19 16:45:24,1161,3,911
9274,2023-12-10 15:37:21,1742,3,843
9275,2023-05-05 04:49:55,1505,3,438
9276,2024-03-04 20:16:01,1691,2,21
9277,2023-08-01 10:20:36,762,2,992
9278,2024-07-11 11:47:20,1887,3,561
9279,2024-03-03 20:02:53,1235,2,468
9280,2025-01-01 03:53:10,1220,4,173
9281,2022-08-09 06:00:46,1264,4,323
9282,2022-12-25 12:43:57,643,2,737
9283,2023-12-06 02:24:19,873,3,338
9284,2023-07-14 03:08:11,1791,2,298
9285,2022-12-08 07:01:36,853,2,916
9286,2023-05-02 03:34:26,126,3,397
9287,2023-03-30 02:08:59,1348,4,544
9288,2022-08-25 15:35:15,542,4,776
9289,2024-12-06 16:41:05,1598,1,952
9290,2024-09-05 21:08:48,915,2,816
9291,2025-07-06 16:19:46,1930,1,898
9292,2023-11-03 13:05:46,147,4,977
9293,2023-03-11 04:00:46,909,4,102
9294,2023-04-19 17:51:48,256,3,927
9295,2024-06-30 03:22:43,1463,3,71
9296,2024-06-09 19:35:14,1510,4,899
9297,2023-12-01 13:57:15,907,3,382
9298,2025-05-26 17:50:17,859,1,799
9299,2024-12-21 02:38:37,813,4,905
9300,2024-08-21 01:08:52,1340,2,830
9301,2024-07-19 19:14:43,144,3,551
9302,2024-12-05 22:23:03,458,1,857
9303,2024-10-09 04:52:56,710,2,671
9304,2023-08-14 17:50:46,308,1,942
9305,2022-09-05 18:12:49,55,4,969
9306,2025-04-19 04:11:48,626,2,867
9307,2023-05-03 12:57:13,1823,3,714
9308,2022-11-30 12:32:14,513,2,394
9309,2025-05-08 15:38:51,939,2,941
9310,2023-09-14 19:22:55,1882,1,931
9311,2023-08-03 22:58:16,181,1,534
9312,2024-10-19 23:49:43,272,1,590
9313,2023-02-19 19:49:52,538,4,84
9314,2023-12-10 21:13:51,100,3,968
9315,2023-05-04 08:42:54,1875,3,36
9316,2025-01-16 09:55:45,264,4,231
9317,2023-08-29 03:55:22,534,1,68
9318,2023-01-02 17:44:48,406,1,926
9319,2022-10-28 14:07:20,59,3,78
9320,2024-08-13 04:56:16,1920,3,923
9321,2025-03-26 09:56:49,1437,2,799
9322,2024-07-22 14:46:22,915,3,427
9323,2023-10-03 21:03:34,1719,4,436
9324,2025-08-03 01:03:29,900,4,951
9325,2024-06-12 19:56:06,1436,4,789
9326,2024-07-31 23:44:42,1614,3,107
9327,2023-08-30 06:49:37,972,1,950
9328,2022-08-20 23:14:40,269,4,661
9329,2024-09-17 20:09:35,894,2,395
9330,2025-06-20 19:41:49,1315,1,593
9331,2025-05-08 02:17:22,723,2,221
9332,2025-05-27 22:52:24,693,1,145
9333,2023-07-30 15:20:20,1542,1,194
9334,2025-02-19 22:24:37,995,3,953
9335,2023-12-01 00:43:27,1359,3,212
9336,2024-07-18 18:48:46,192,3,549
9337,2024-04-02 15:21:09,492,1,182
9338,2024-02-25 22:32:27,1904,2,961
9339,2024-07-06 04:18:15,192,3,728
9340,2024-11-11 03:13:41,714,1,373
9341,2025-06-14 11:43:28,1084,1,346
9342,2023-04-25 11:08:22,1242,3,41
9343,2025-04-01 15:54:22,1478,2,197
9344,2023-06-27 23:56:04,1908,2,377
9345,2023-04-22 22:59:05,1752,3,168
9346,2023-06-23 13:52:06,1833,2,254
9347,2025-02-12 11:19:33,1001,3,321
9348,2024-03-31 15:11:19,1574,1,448
9349,2023-03-16 10:43:50,1484,4,92
9350,2022-12-30 07:11:05,1490,1,362
9351,2023-05-30 04:23:53,190,2,483
9352,2024-02-13 06:01:50,1811,2,732
9353,2023-05-27 17:39:51,1035,3,449
9354,2023-11-16 22:34:11,469,3,340
9355,2023-05-10 19:20:15,818,3,998
9356,2023-08-31 12:09:21,806,1,19
9357,2025-02-06 08:00:10,1408,3,780
9358,2023-11-15 08:59:45,1545,3,828
9359,2024-07-07 18:53:28,1412,3,964
9360,2025-01-09 23:52:53,46,4,734
9361,2023-04-08 17:05:55,1933,3,120
9362,2024-11-20 20:12:45,282,1,304
9363,2023-12-22 16:43:17,1929,3,712
9364,2022-12-29 16:02:33,38,1,574
9365,2022-12-23 04:18:41,34,1,468
9366,2022-10-30 23:17:14,791,2,76
9367,2022-11-21 17:53:06,703,2,215
9368,2022-09-24 15:00:03,1345,3,955
9369,2024-04-19 12:25:08,283,4,815
9370,2024-10-23 06:30:54,1212,1,894
9371,2024-03-14 02:37:47,1047,1,255
9372,2023-07-10 12:50:15,696,2,941
9373,2025-01-30 16:20:22,809,3,456
9374,2023-08-30 17:19:57,518,1,749
9375,2023-04-26 00:59:21,1826,3,7
9376,2024-01-05 09:24:31,263,2,373
9377,2023-12-13 00:56:43,1267,3,212
9378,2022-10-29 03:35:10,587,2,691
9379,2022-08-06 17:23:27,1175,4,373
9380,2025-03-30 08:32:05,507,2,801
9381,2025-04-20 13:51:45,178,2,208
9382,2022-09-29 17:06:39,794,3,431
9383,2024-12-27 07:05:07,1868,4,926
9384,2024-09-22 00:53:00,1824,2,517
9385,2025-01-12 21:16:31,1228,4,109
9386,2024-09-08 09:39:49,691,2,672
9387,2022-12-02 19:27:37,859,2,547
9388,2022-12-15 05:14:45,514,1,837
9389,2025-06-16 12:39:41,482,1,454
9390,2024-11-21 00:37:14,1556,4,367
9391,2024-03-26 13:07:44,1631,1,220
9392,2025-04-14 07:54:34,1623,2,600
9393,2022-08-31 23:56:05,294,3,564
9394,2025-04-02 13:53:03,184,2,840
9395,2022-08-28 18:32:14,1361,3,191
9396,2023-09-07 17:04:45,886,1,189
9397,2024-08-19 09:49:13,300,2,687
9398,2023-04-15 15:47:18,890,3,193
9399,2023-03-03 16:27:02,1667,4,801
9400,2024-03-25 03:02:02,1855,1,820
9401,2023-09-12 21:33:09,1347,4,678
9402,2022-08-29 22:09:50,814,3,924
9403,2024-06-14 02:17:41,316,3,766
9404,2024-07-01 20:18:27,1386,3,449
9405,2025-01-04 11:36:51,345,4,373
9406,2022-09-15 03:22:57,117,3,466
9407,2025-01-12 14:37:09,447,3,556
9408,2024-10-30 16:28:29,703,1,680
9409,2023-11-17 10:15:04,1379,3,508
9410,2025-04-30 07:58:46,1079,2,188
9411,2023-11-29 14:08:00,548,3,701
9412,2024-12-13 01:10:30,411,4,581
9413,2024-11-17 02:06:58,1944,4,354
9414,2025-03-04 22:14:51,310,3,258
9415,2022-11-22 11:11:29,1775,2,50
9416,2022-10-12 23:34:33,430,2,112
9417,2023-05-07 08:04:23,209,3,144
9418,2024-11-27 02:07:47,1855,4,772
9419,2024-12-24 16:24:59,151,4,486
9420,2025-05-29 07:35:43,839,1,329
9421,2023-11-04 11:29:18,794,3,929
9422,2022-09-04 20:04:57,1663,3,608
9423,2023-10-16 00:44:27,1891,4,496
9424,2025-07-13 02:04:33,803,4,858
9425,2022-08-24 18:06:28,1784,3,367
9426,2024-03-08 06:48:20,1609,1,318
9427,2024-11-22 06:40:22,130,4,83
9428,2024-10-15 20:05:57,1191,1,334
9429,2024-11-09 13:21:06,609,1,762
9430,2024-03-25 04:07:24,1691,1,861
9431,2024-03-25 10:34:21,1235,1,591
9432,2023-05-10 18:10:42,173,3,230
9433,2024-07-29 11:44:28,1758,2,378
9434,2022-11-29 10:10:52,1438,2,985
9435,2022-10-20 01:45:34,572,2,9
9436,2023-11-21 13:21:05,1731,3,240
9437,2025-03-13 18:43:04,1540,2,95
9438,2024-10-20 16:19:36,1364,1,1000
9439,2024-07-22 19:44:30,1242,3,421
9440,2023-06-11 02:40:05,917,2,368
9441,2022-12-15 20:33:31,1743,1,295
9442,2023-11-10 16:54:03,624,3,679
9443,2025-05-02 10:59:30,337,1,798
9444,2025-06-28 06:40:45,1627,4,383
9445,2022-10-30 17:25:18,150,2,363
9446,2024-04-04 07:16:45,1532,1,92
9447,2025-04-21 02:17:30,1161,2,224
9448,2023-07-25 23:36:44,1093,1,591
9449,2025-02-03 14:38:36,1884,3,416
9450,2023-03-02 21:19:51,1283,4,866
9451,2022-11-06 21:52:48,189,2,482
9452,2024-01-17 00:11:39,1513,2,279
9453,2024-06-14 12:38:06,1587,3,691
9454,2024-05-11 03:53:43,154,4,912
9455,2024-06-07 18:43:21,779,3,721
9456,2023-11-02 08:06:12,591,3,236
9457,2024-03-08 04:04:12,1885,1,50
9458,2022-09-03 09:15:50,247,3,367
9459,2025-05-06 08:58:26,385,1,923
9460,2024-03-22 08:39:01,1270,1,162
9461,2022-09-02 02:36:01,759,3,476
9462,2024-07-17 10:47:46,1403,3,128
9463,2025-01-23 21:02:51,1188,3,224
9464,2024-09-02 02:09:29,31,2,396
9465,2023-08-07 01:52:33,49,1,96
9466,2024-08-03 22:25:04,1485,2,234
9467,2024-02-27 10:15:04,1838,1,164
9468,2022-12-27 18:43:13,1116,1,426
9469,2025-05-09 08:35:50,1847,1,418
9470,2023-12-28 18:12:21,927,2,642
9471,2023-09-28 05:11:43,1045,4,325
9472,2022-11-20 05:05:29,1577,2,217
9473,2024-02-12 23:05:51,1387,1,889
9474,2023-07-10 20:55:24,984,1,858
9475,2024-12-03 08:51:45,515,4,971
9476,2023-05-12 13:23:10,365,2,573
9477,2023-10-21 06:37:04,544,3,449
9478,2024-12-19 05:31:16,578,4,695
9479,2023-04-21 09:32:16,1060,3,716
9480,2024-01-06 03:12:12,1589,2,893
9481,2023-06-09 18:01:38,1831,2,80
9482,2025-08-04 05:00:45,1602,4,89
9483,2022-11-18 18:03:23,780,2,22
9484,2024-12-13 23:47:56,1388,4,633
9485,2024-12-14 09:21:44,715,4,834
9486,2023-12-01 07:49:34,99,3,917
9487,2025-03-01 13:13:18,1111,2,680
9488,2024-05-07 10:33:24,509,4,906
9489,2022-08-11 10:15:26,1104,3,97
9490,2023-08-10 03:53:25,1371,1,526
9491,2023-10-10 01:10:58,813,4,959
9492,2023-08-11 00:59:33,1204,1,686
9493,2022-09-04 09:40:27,856,3,886
9494,2023-01-10 02:44:17,1112,1,868
9495,2025-03-16 08:17:13,1146,2,743
9496,2025-07-02 03:50:15,801,4,980
9497,2024-01-16 19:18:17,813,2,399
9498,2023-06-13 09:26:47,329,2,407
9499,2025-01-16 15:28:58,184,3,705
9500,2025-01-20 16:07:44,1856,3,446
9501,2023-10-04 09:38:15,1216,4,70
9502,2024-12-06 12:04:57,477,4,190
9503,2023-11-02 07:17:48,420,3,557
9504,2022-12-25 12:19:11,346,1,959
9505,2025-03-01 12:04:43,1585,2,920
9506,2023-09-05 08:08:45,937,4,107
9507,2023-01-30 10:06:27,1904,4,649
9508,2025-03-04 12:05:24,1336,2,300
9509,2023-06-01 18:40:51,632,2,143
9510,2024-09-04 00:47:47,1911,1,404
9511,2023-09-06 00:11:40,456,4,123
9512,2024-12-22 22:46:49,1984,3,432
9513,2023-04-06 19:51:26,408,3,862
9514,2024-09-02 15:22:09,1428,2,982
9515,2025-04-07 08:48:15,46,2,514
9516,2024-07-19 16:30:35,1350,2,718
9517,2022-11-13 07:27:27,1042,2,312
9518,2024-08-08 04:42:47,1071,2,254
9519,2022-08-08 17:43:55,524,3,693
9520,2022-08-08 23:18:17,253,3,487
9521,2023-07-20 05:03:10,1768,1,790
9522,2022-11-08 15:07:31,1385,2,69
9523,2023-01-24 05:31:04,1203,4,504
9524,2023-05-11 23:04:29,1601,2,285
9525,2024-11-17 00:08:30,1185,4,81
9526,2024-10-18 23:26:19,1902,1,654
9527,2025-04-14 00:03:10,1546,1,93
9528,2025-05-31 07:07:12,270,1,51
9529,2023-12-31 07:10:57,321,2,172
9530,2025-02-18 14:02:09,1067,2,574
9531,2024-01-16 11:16:32,1873,2,13
9532,2023-09-01 10:10:00,700,4,288
9533,2023-12-16 23:52:41,13,2,485
9534,2025-03-10 13:34:04,483,2,192
9535,2024-11-11 03:59:32,631,4,122
9536,2023-06-25 02:36:32,1676,1,335
9537,2023-09-16 22:06:06,547,4,66
9538,2025-06-22 21:41:52,1797,4,375
9539,2023-05-24 11:34:22,1214,2,45
9540,2024-06-26 19:24:11,1100,3,704
9541,2023-04-17 10:54:13,1481,3,89
9542,2023-11-04 00:37:17,724,3,483
9543,2025-02-04 04:07:00,685,3,714
9544,2024-08-07 05:16:16,1599,2,798
9545,2024-05-29 12:01:24,261,3,59
9546,2022-12-24 06:01:28,433,1,837
9547,2023-08-25 23:32:08,648,4,200
9548,2023-04-25 07:53:38,728,2,953
9549,2023-02-03 17:30:32,1173,4,205
9550,2023-08-22 03:59:26,1910,4,96
9551,2023-03-11 13:56:56,1943,3,762
9552,2023-06-22 19:53:02,857,1,307
9553,2025-02-23 04:13:35,127,2,884
9554,2024-04-16 03:55:25,398,4,698
9555,2024-11-09 10:37:19,1632,4,3
9556,2023-09-03 00:14:58,130,4,579
9557,2023-02-28 22:12:46,1189,3,53
9558,2023-11-09 15:30:53,1811,3,845
9559,2024-09-30 18:59:40,1031,1,66
9560,2022-09-18 22:01:32,1735,2,481
9561,2024-06-15 20:41:52,1430,3,389
9562,2023-05-15 23:49:13,961,2,318
9563,2023-10-07 15:04:12,352,3,754
9564,2025-02-10 17:09:19,850,2,350
9565,2025-07-08 19:00:07,400,4,736
9566,2024-09-01 21:27:49,157,1,498
9567,2025-01-15 03:27:34,1312,3,355
9568,2024-07-17 05:28:46,1111,2,96
9569,2023-08-16 11:54:50,216,4,921
9570,2025-01-24 06:59:28,91,3,999
9571,2025-06-01 14:35:39,67,4,49
9572,2024-09-08 03:01:02,1982,1,154
9573,2024-06-13 15:04:17,1618,3,471
9574,2024-09-27 15:00:20,365,1,119
9575,2024-02-15 10:11:40,853,1,994
9576,2024-01-20 10:01:34,1752,1,531
9577,2023-06-27 05:11:06,1069,1,745
9578,2024-12-26 16:24:58,758,3,463
9579,2022-09-07 16:01:48,225,3,23
9580,2024-02-17 07:08:18,1361,1,113
9581,2023-04-14 06:55:50,1808,3,511
9582,2024-08-13 11:27:55,1985,2,156
9583,2023-02-13 07:09:52,94,4,935
9584,2024-06-08 06:26:07,1320,3,702
9585,2022-11-10 23:22:14,1131,1,268
9586,2024-11-20 03:42:26,169,4,580
9587,2024-01-17 04:39:24,1499,1,90
9588,2024-12-23 03:53:44,1216,3,632
9589,2023-01-10 12:14:00,1768,4,228
9590,2024-08-22 10:53:52,426,1,266
9591,2024-11-05 05:15:07,1483,4,21
9592,2023-12-11 13:11:27,1646,2,684
9593,2024-02-06 08:05:00,1789,1,958
9594,2025-05-30 16:24:20,311,4,384
9595,2024-10-26 05:53:20,1305,4,75
9596,2024-09-27 01:00:53,1153,1,228
9597,2024-01-31 03:41:35,16,1,958
9598,2025-03-16 22:31:38,1608,2,591
9599,2023-12-27 21:21:59,751,2,400
9600,2023-11-28 17:56:30,610,2,635
9601,2023-11-03 05:33:47,1189,3,50
9602,2024-07-03 14:45:48,1603,2,509
9603,2024-03-24 13:55:21,655,4,920
9604,2022-09-13 00:51:03,1953,2,338
9605,2025-04-28 03:00:38,920,1,101
9606,2022-09-25 11:57:28,1929,2,793
9607,2024-02-04 13:57:49,1276,1,238
9608,2024-12-12 02:30:38,1349,3,948
9609,2025-01-25 09:59:38,533,3,434
9610,2024-09-19 10:32:06,1657,1,585
9611,2023-12-22 14:43:55,1212,2,67
9612,2025-06-24 23:50:44,686,4,179
9613,2024-09-22 01:35:18,1170,1,63
9614,2025-08-03 17:48:35,59,3,671
9615,2024-10-26 00:45:07,854,4,953
9616,2023-09-06 11:46:56,1844,4,354
9617,2025-06-19 06:23:44,1115,4,458
9618,2023-07-30 03:47:39,1581,4,444
9619,2022-11-01 02:13:07,277,1,170
9620,2022-08-17 06:56:56,1673,3,637
9621,2025-01-03 22:29:06,1284,3,809
9622,2024-11-30 06:35:17,1983,4,841
9623,2023-10-08 11:49:46,886,3,278
9624,2024-01-13 22:45:24,1238,1,792
9625,2023-03-30 17:08:18,1398,3,68
9626,2023-08-22 22:48:19,938,4,916
9627,2023-02-09 06:07:53,457,4,238
9628,2024-08-22 14:01:49,805,1,890
9629,2022-09-12 14:02:37,1456,2,549
9630,2023-04-20 15:08:48,615,2,274
9631,2024-11-09 03:45:18,1946,4,181
9632,2022-10-05 06:49:19,140,2,777
9633,2024-02-28 00:19:53,292,1,858
9634,2024-02-13 20:58:47,863,1,56
9635,2024-05-07 13:00:33,288,3,798
9636,2022-11-20 23:56:43,740,1,737
9637,2024-09-08 07:34:06,1381,1,301
9638,2025-04-04 16:49:47,1558,1,279
9639,2025-08-01 01:46:00,1909,3,960
9640,2024-12-03 16:54:15,1426,3,608
9641,2022-09-03 05:06:36,1474,2,39
9642,2025-07-14 22:36:00,914,3,579
9643,2023-12-03 16:32:03,1659,2,182
9644,2024-10-20 06:40:58,1559,4,702
9645,2022-08-30 00:53:09,182,2,310
9646,2023-08-20 03:50:23,1696,4,917
9647,2024-01-30 12:51:23,482,1,575
9648,2024-08-29 07:55:35,1099,1,575
9649,2023-09-01 15:12:15,532,4,666
9650,2024-03-02 09:12:37,662,4,627
9651,2025-07-01 10:09:49,865,4,603
9652,2023-10-10 01:15:38,110,3,548
9653,2025-01-20 05:07:56,797,2,9
9654,2024-04-20 21:06:08,1135,3,200
9655,2025-07-21 01:46:29,800,3,204
9656,2025-01-15 04:59:21,1820,3,761
9657,2024-12-24 11:22:15,1323,3,676
9658,2024-07-19 01:19:32,66,2,126
9659,2024-04-19 21:12:45,1365,3,609
9660,2024-01-25 23:25:06,1349,1,835
9661,2024-05-10 22:30:39,1245,3,386
9662,2024-07-15 11:04:53,1896,2,778
9663,2023-10-24 11:52:20,1893,3,974
9664,2024-03-30 11:28:56,1107,4,645
9665,2023-08-21 18:49:53,1748,4,738
9666,2025-07-07 03:16:17,5,3,152
9667,2024-01-27 20:55:06,116,1,133
9668,2023-10-18 19:46:02,328,3,741
9669,2024-04-23 17:32:15,1263,3,205
9670,2025-03-13 01:39:29,9,1,788
9671,2023-01-31 11:59:27,129,4,126
9672,2023-05-10 16:55:08,1423,2,72
9673,2024-11-27 00:33:47,370,3,359
9674,2024-03-28 14:41:52,349,4,334
9675,2023-10-24 11:19:00,787,3,710
9676,2022-09-06 21:36:55,1040,2,792
9677,2023-12-20 10:24:48,103,2,906
9678,2024-04-12 22:27:41,948,4,507
9679,2023-04-04 01:38:24,1671,2,795
9680,2024-01-06 02:38:21,219,1,344
9681,2025-06-14 22:21:24,590,4,142
9682,2024-12-28 14:40:27,1718,3,175
9683,2022-12-06 10:32:49,494,1,601
9684,2025-03-15 23:35:32,1967,1,644
9685,2022-12-08 11:57:41,1226,4,103
9686,2024-12-23 16:54:03,606,3,377
9687,2024-09-29 11:49:01,1219,4,488
9688,2023-08-18 17:56:48,1246,4,153
9689,2025-01-17 05:52:14,1864,2,410
9690,2024-10-07 06:23:28,848,4,802
9691,2025-03-03 20:08:43,930,2,520
9692,2023-06-19 03:46:40,1637,1,435
9693,2023-06-18 13:42:53,1433,1,752
9694,2024-11-26 00:45:10,1711,3,2
9695,2023-08-24 01:00:38,513,4,712
9696,2023-07-19 13:42:47,1978,4,615
9697,2022-09-10 03:14:31,1083,2,526
9698,2024-01-07 06:45:39,1544,1,7
9699,2022-09-17 19:04:33,213,2,791
9700,2024-02-13 19:58:28,1025,1,63
9701,2023-07-09 22:26:05,1375,1,226
9702,2022-10-08 01:28:46,1312,2,153
9703,2023-04-28 05:30:50,261,2,494
9704,2025-04-15 00:05:06,1243,1,418
9705,2023-10-08 06:19:37,728,3,624
9706,2023-01-11 09:25:32,1230,4,561
9707,2023-07-25 08:34:29,306,4,630
9708,2025-06-01 14:12:23,98,4,641
9709,2024-04-28 03:50:29,999,3,886
9710,2023-09-15 07:49:06,1931,3,592
9711,2023-05-02 16:29:49,945,2,295
9712,2024-04-20 08:19:22,1374,3,663
9713,2025-06-23 22:44:15,357,3,178
9714,2023-03-15 02:33:11,1028,3,483
9715,2025-02-11 23:24:34,1028,2,403
9716,2025-01-31 21:41:49,414,2,933
9717,2024-01-22 12:22:08,301,1,511
9718,2025-02-20 11:12:59,877,2,427
9719,2023-02-24 01:23:04,341,3,58
9720,2023-10-11 09:45:13,1451,3,5
9721,2025-02-14 14:57:54,1269,2,872
9722,2023-06-18 09:52:03,1567,1,889
9723,2024-11-15 00:52:32,1621,3,6
9724,2023-08-09 14:17:12,892,4,937
9725,2024-08-26 15:50:04,68,1,83
9726,2023-03-17 02:40:02,1717,3,193
9727,2025-06-07 21:15:22,1811,4,940
9728,2025-01-23 10:30:14,1447,2,10
9729,2025-03-01 21:09:00,158,1,94
9730,2024-08-18 06:02:02,1522,1,896
9731,2025-01-23 23:03:22,585,2,404
9732,2022-10-29 01:56:09,1144,1,99
9733,2023-12-17 00:12:27,603,1,415
9734,2024-12-04 03:45:13,1644,3,567
9735,2024-02-07 00:27:45,1575,1,713
9736,2025-01-03 01:44:02,832,2,983
9737,2024-08-01 19:58:20,826,1,966
9738,2024-11-18 16:15:45,112,3,964
9739,2023-02-09 16:30:52,1494,3,54
9740,2023-01-02 18:44:46,1413,4,182
9741,2024-08-29 06:05:16,1176,1,611
9742,2023-11-11 09:25:55,1334,2,21
9743,2022-12-26 05:18:01,1661,4,665
9744,2023-06-30 19:40:22,1179,1,717
9745,2023-11-06 00:07:45,1641,2,350
9746,2022-09-12 23:16:46,260,2,337
9747,2024-12-07 16:24:34,676,3,26
9748,2024-07-31 07:51:09,609,1,244
9749,2023-04-28 20:42:14,1149,2,38
9750,2023-11-02 09:13:53,448,2,612
9751,2025-04-28 02:27:55,851,4,156
9752,2025-03-12 20:24:00,1339,1,164
9753,2024-08-23 21:35:01,639,1,167
9754,2024-01-08 11:05:46,429,1,754
9755,2022-09-02 15:09:00,1029,2,672
9756,2024-05-29 04:12:16,1450,2,602
9757,2024-07-18 00:12:57,363,2,201
