line_id,order_id,book_id,price
11934,667,7578,17.4
11935,10869,1758,5.06
11936,8930,10553,4.1
11937,8518,10256,1.43
11938,9024,5657,0.08
11939,2214,5767,1.06
11940,10363,10355,2.3
11941,9611,4312,7.98
11942,2451,8149,2.45
11943,8964,8749,7.81
11944,9639,10742,5.71
11945,1169,9182,11.68
11946,6714,2703,13.43
11947,6852,9799,17.21
11948,4831,3902,4.2
11949,9718,1562,3.17
11950,967,6966,11.73
11951,7041,7735,18.63
11952,4732,9906,18.13
11953,2222,7400,15.6
11954,10343,2152,8.43
11955,4924,9193,11.71
11956,5281,9105,10.9
11957,2473,4960,13.62
11958,4336,3068,16.6
11959,1094,6539,7.79
11960,4473,3890,3.98
11961,9252,6135,4.13
11962,304,7766,18.78
11963,8792,8045,1.28
11964,2260,10714,5.25
11965,941,4558,9.92
11966,477,6469,7.08
11967,8626,3433,19.79
11968,9500,7216,13.78
11969,488,8850,8.46
11970,1463,5146,15.15
11971,4855,554,13.87
11972,4126,9312,12.59
11973,1396,6325,5.72
11974,4821,3357,19.04
11975,1845,3453,19.9
11976,1012,7201,13.58
11977,8840,6947,11.3
11978,9561,1212,19.74
11979,6986,20,9.01
11980,9282,3561,0.84
11981,9471,1380,1.24
11982,7101,9310,12.5
11983,1904,10867,6.49
11984,9700,8798,7.89
11985,1390,10903,6.81
11986,8458,7289,14.32
11987,5520,6994,11.66
11988,2439,1880,5.69
11989,698,1528,2.53
11990,6941,3536,0.57
11991,4185,2242,8.93
11992,8764,4193,6.46
11993,4513,10999,7.62
11994,2324,10158,0.05
11995,10580,4821,12.08
11996,10888,9999,18.6
11997,6575,3747,2.4
11998,11278,734,15.31
11999,4124,7696,17.88
12000,6485,2883,14.62
12001,7245,3939,4.11
12002,9442,272,11.15
12003,6686,3488,0.03
12004,8604,8169,2.09
12005,5452,6699,8.87
12006,7074,5043,13.97
12007,2348,7842,19.12
12008,9713,2507,11.16
12009,8909,7535,16.35
12010,2080,1300,0.3
12011,4523,5837,1.08
12012,8279,2497,11.06
12013,980,8067,1.11
12014,8805,10012,18.58
12015,6763,2140,7.82
12016,7320,6931,10.88
12017,1290,109,9.56
12018,6946,3257,17.85
12019,8292,7232,13.57
12020,1678,2813,13.84
12021,1133,193,10.28
12022,10301,2041,6.89
12023,9039,7017,11.59
12024,739,3841,3.03
12025,8992,7211,13.32
12026,6888,7321,14.3
12027,4457,9256,11.69
12028,1719,1530,2.24
12029,1940,6223,4.42
12030,7056,818,15.84
12031,444,9693,15.57
12032,10406,2552,11.39
12033,11342,7312,14.16
12034,8478,7836,18.86
12035,1864,285,10.98
12036,5300,8531,5.1
12037,8412,10134,19.47
12038,691,4626,9.96
12039,10292,457,12.48
12040,705,4133,5.51
12041,6489,1671,3.38
12042,6838,10803,5.45
12043,785,242,10.53
12044,1742,6060,2.82
12045,8549,9571,14.37
12046,9341,9398,12.81
12047,4517,9915,17.45
12048,1594,6878,10.15
12049,5005,3746,2.0
12050,8527,9372,12.56
12051,469,9286,11.78
12052,272,5121,14.34
12053,7178,1822,4.65
12054,10824,7523,15.87
12055,10786,2293,8.86
12056,5095,3152,16.57
12057,8541,11095,7.96
12058,8383,5231,15.25
12059,70,5773,0.11
12060,16,10498,2.55
12061,9236,11115,8.08
12062,10785,8857,7.78
12063,4234,2787,13.21
12064,8256,5939,1.53
12065,8557,4090,4.91
12066,5183,8895,8.08
12067,5135,353,11.3
12068,9310,4337,7.1
12069,6147,9945,17.5
12070,6961,2243,8.28
12071,10803,7533,15.82
12072,7326,2611,11.57
12073,2134,7535,15.82
12074,4771,8661,5.94
12075,334,1866,4.85
12076,4978,9983,17.8
12077,7075,1257,19.36
12078,198,7087,11.71
12079,10897,278,10.51
12080,6245,4233,6.04
12081,5212,10003,17.9
12082,1009,681,14.12
12083,8602,3777,1.94
12084,5425,3296,17.6
12085,4299,9553,13.85
12086,2393,8307,2.63
12087,6850,10225,19.87
12088,11409,2236,8.06
12089,2022,8972,8.59
12090,8718,5827,0.29
12091,10311,3773,1.82
12092,1092,10295,0.44
12093,11407,2615,11.4
12094,223,2535,10.68
12095,10309,2025,6.09
12096,976,6357,5.0
12097,1671,10244,19.92
12098,10460,642,13.61
12099,6599,2985,14.67
12100,8878,9360,11.96
12101,9431,1233,18.89
12102,9712,4791,10.87
12103,11008,671,13.82
12104,8724,10236,19.78
12105,4584,1598,2.14
12106,5237,5619,18.27
12107,6756,8971,8.39
12108,537,194,9.5
12109,4816,139,8.99
12110,8624,3087,15.48
12111,415,1027,16.96
12112,9279,306,10.48
12113,5120,5697,18.91
12114,10834,3190,16.37
12115,7261,1332,19.67
12116,4269,780,14.7
12117,2392,10563,2.63
12118,8841,7893,18.62
12119,8310,6119,2.66
12120,10251,4260,5.95
12121,2415,10089,18.34
12122,4714,4914,11.82
12123,1812,10,7.74
12124,1483,5628,18.22
12125,6914,4432,7.47
12126,7107,638,13.36
12127,9780,5465,16.75
12128,8905,5134,13.76
12129,242,916,15.84
12130,1179,3048,14.99
12131,893,5880,0.44
12132,7057,5058,13.04
12133,2336,9442,12.42
12134,6993,8750,6.21
12135,4697,8483,3.8
12136,2409,600,12.94
12137,1074,2606,10.97
12138,1761,8792,6.55
12139,8818,2895,13.54
12140,813,2015,5.64
12141,1988,3005,14.52
12142,311,3804,1.69
12143,738,2136,6.7
12144,1477,197,9.26
12145,10784,2909,13.63
12146,5523,6003,1.44
12147,542,7360,13.62
12148,5475,4172,4.96
12149,1321,5298,15.07
12150,172,5275,14.85
12151,1331,9383,11.76
12152,8334,8862,7.08
12153,2029,388,10.91
12154,8457,7768,17.23
12155,5491,1462,0.53
12156,4324,6845,8.9
12157,5159,7971,19.02
12158,939,7560,15.3
12159,9413,5419,16.06
12160,8727,2694,11.56
12161,3,9564,13.31
12162,6904,6806,8.52
12163,9728,10010,17.31
12164,8506,6454,5.34
12165,4935,6463,5.42
12166,4283,7372,13.58
12167,8635,4326,6.19
12168,9277,2290,7.88
12169,5512,2102,6.18
12170,8584,8376,2.57
12171,4145,4132,4.42
12172,7038,568,12.38
12173,5235,4055,3.7
12174,6723,9542,13.01
12175,6228,3396,17.77
12176,5590,9533,12.9
12177,8731,10006,17.15
12178,5293,793,14.34
12179,6452,9694,14.32
12180,9691,1581,1.38
12181,5457,8153,0.44
12182,7111,3317,16.97
12183,10798,10416,0.76
12184,1983,4817,10.43
12185,1837,7567,15.14
12186,1762,7289,12.64
12187,10899,7355,13.23
12188,1819,6207,2.91
12189,4733,1486,0.46
12190,1482,7829,17.46
12191,6394,1893,4.09
12287,8804,2081,18.7
12288,4183,1764,15.83
12289,535,9357,4.07
12290,1588,1904,17.08
12291,7195,7939,11.3
12292,179,9383,4.27
12293,386,6000,13.86
12294,6194,427,3.75
12295,663,3298,9.55
12296,9224,6325,16.73
12297,6800,2323,0.76
12298,8909,4483,0.17
12299,4587,3785,13.89
12300,10355,3469,11.05
12301,10921,7180,4.37
12302,289,76,0.52
12303,8913,9407,4.38
12304,1315,9623,6.31
12305,4382,8591,17.03
12306,9703,1665,14.78
12307,701,907,7.95
12308,2313,8682,17.82
12309,6884,384,3.23
12310,9021,2982,6.58
12311,6779,7821,10.06
12312,5259,4403,19.33
12313,1960,3429,10.56
12314,4963,6948,2.17
12315,9714,5703,10.98
12316,1498,2342,0.76
12317,10888,2122,18.75
12318,433,8730,18.15
12319,8313,10220,11.53
12320,531,5701,10.86
12321,6332,7732,9.09
12322,4160,4989,4.44
12323,10473,9212,2.39
12324,6394,10985,18.29
12325,4769,7252,4.74
12326,642,7882,10.4
12327,2073,10985,18.28
12328,1609,10442,13.39
12329,4264,5757,11.29
12330,1079,6897,1.53
12331,1623,3594,11.83
12332,10331,11037,18.73
12333,6233,9736,7.03
12334,7031,7052,2.89
12335,8434,8452,15.47
12336,2427,1143,9.77
12337,454,854,7.17
12338,1287,8646,17.19
12339,5555,2868,5.26
12340,5381,4857,3.13
12341,232,7655,8.28
12342,4721,5785,11.45
12343,8488,1638,14.18
12344,8658,8926,19.68
12345,6850,10502,13.85
12346,2186,2008,17.5
12347,311,8371,14.69
12348,5232,5437,8.3
12349,10592,1621,13.99
12350,19,9800,7.46
12351,2105,576,4.55
12352,6574,8730,17.84
12353,10913,2563,2.39
12354,2203,4143,16.59
12355,9439,8830,18.71
12356,996,5796,11.43
12357,2079,4004,15.33
12358,736,2672,3.35
12359,1597,4760,2.12
12360,5165,10834,16.71
12361,8210,5131,5.43
12362,545,656,5.2
12363,1606,3963,14.92
12364,1199,749,6.02
12365,6607,10378,12.57
12366,605,606,4.73
12367,33,5115,5.26
12368,6322,5658,10.13
12369,1630,734,5.82
12370,547,8100,12.02
12371,4462,6083,13.89
12372,6527,20,19.39
12373,5161,8169,12.64
12374,505,8736,17.72
12375,6340,1046,8.58
12376,9582,8027,11.31
12377,8206,2877,5.02
12378,1665,6963,1.74
12379,10909,3678,12.22
12380,10770,2450,1.18
12381,1778,8689,17.25
12382,6583,2982,5.95
12383,1989,1784,15.14
12384,1276,9710,6.37
12385,10283,10038,9.31
12386,2055,526,3.79
12387,6182,1533,12.84
12388,8384,4971,3.73
12389,8526,2224,19.03
12390,1649,6849,0.59
12391,6738,4609,0.45
12392,8361,6478,17.24
12393,1618,132,0.2
12394,4445,9198,1.68
12395,1063,2480,1.29
12396,2459,788,6.08
12397,7137,4188,16.64
12398,8856,10701,15.16
12399,7067,3236,8.07
12400,9014,4457,19.04
12401,10889,11024,18.05
12402,653,4646,0.72
12403,6430,881,6.88
12404,7144,7532,6.66
12405,7112,1702,14.24
12406,941,3343,8.99
12407,4728,7465,6.04
12408,11413,2531,1.69
12409,6624,7832,9.3
12410,6391,6988,1.72
12411,4559,7509,6.4
12412,8281,7633,7.51
12413,10970,4067,15.45
12414,8457,3906,13.98
12415,5002,3762,12.68
12416,10600,10128,9.87
12417,4425,8487,15.12
12418,1848,4549,19.72
12419,6631,6174,14.32
12420,5079,4322,17.66
12421,5214,9376,3.09
12422,6998,7162,3.19
12423,7326,3314,8.6
12424,8505,8517,15.36
12425,766,4640,0.51
12426,989,7923,10.02
12427,5387,979,7.6
12428,6466,1429,11.64
12429,4142,6104,13.66
12430,1790,5210,5.62
12431,10635,995,7.73
12432,2114,10352,11.82
12433,7070,10262,11.0
12434,6610,6468,16.87
12435,6661,2133,17.9
12436,10781,10480,12.9
12437,4896,4343,17.74
12438,5561,234,0.81
12439,6402,7363,4.82
12440,4700,9041,19.91
12441,5418,2880,4.52
12442,5029,8949,19.05
12443,6809,1763,14.47
12444,7133,6824,19.95
12445,2084,1129,8.77
12446,4330,2750,3.33
12447,5078,5605,8.99
12448,1466,4285,17.12
12449,4473,4373,17.9
12450,6910,957,7.18
12451,8949,5262,5.87
12452,6524,4746,1.2
12453,4323,3512,10.11
12454,1492,1677,13.62
12455,935,4601,19.88
12456,7079,5256,5.74
12457,5300,6038,12.77
12458,4193,8995,19.35
12459,8258,7864,9.17
12460,263,8911,18.59
12461,8582,10264,10.72
12462,4240,8676,16.45
12463,1243,9771,6.28
12464,5525,2644,2.23
12465,8507,6536,17.2
12466,4687,8228,12.4
12467,4176,9872,7.16
12468,8589,7802,8.52
12469,9521,3610,10.84
12470,10595,8684,16.43
12471,10362,2681,2.47
12472,795,5630,8.97
12473,2338,766,5.24
12474,10487,10437,12.17
12475,4625,48,18.79
12476,9273,9554,4.22
12477,7220,5091,4.06
12478,319,1672,13.33
12479,747,2349,19.41
12480,6465,1547,12.19
12481,8875,10407,11.82
12482,948,511,2.87
12483,9307,9188,0.84
12484,6810,6290,14.78
12485,5431,10880,16.02
12486,1830,299,0.91
12487,6915,5359,6.38
12488,9574,8852,17.79
12489,10391,9709,5.46
12490,8247,5967,11.83
12491,1851,2438,0.1
12492,4640,565,3.27
12493,1422,5020,3.3
12494,9654,8270,12.51
12495,8757,7303,3.81
12496,9510,9957,7.66
12497,4814,7791,8.18
12498,9349,4746,0.81
12499,7074,1831,14.61
12500,1301,7601,6.45
12501,667,8845,17.63
12502,4513,7424,4.85
12503,8492,2583,1.31
12504,4360,4941,2.5
12505,4466,456,2.18
12506,4146,1631,12.73
12507,11332,4663,19.98
12508,8764,5354,6.19
12509,9659,8622,15.53
12510,1840,8951,18.47
12511,9606,4744,0.66
12512,10882,1812,14.29
12513,4611,9871,6.71
12514,11276,10105,8.82
12515,2044,2225,17.97
12516,10467,9908,7.0
12517,10585,9827,6.27
12518,7339,9503,3.34
12519,4506,7838,8.37
12520,6211,1628,12.54
12521,4257,10909,15.96
12522,10367,10396,11.33
12523,678,8636,15.5
12524,93,3415,8.56
12525,9455,911,6.04
12526,302,1117,7.89
12527,198,2026,16.05
12528,4376,5157,4.2
12529,7138,832,5.32
12530,4982,10533,12.51
12531,1525,6523,16.45
12532,5114,8885,17.68
12533,2329,1103,7.74
12534,1221,3007,4.84
12535,7095,5881,10.67
12536,10369,2728,2.31
12537,9503,283,0.33
12538,6291,4442,17.7
12539,9337,9632,4.33
12540,6459,897,5.83
12541,1332,4752,0.47
12542,2302,9252,0.91
12543,1913,4627,19.34
12544,6343,5277,5.18
12545,9082,1388,10.2
12546,1726,8687,15.81
12547,1373,9905,6.75
12548,6618,6753,18.41
12549,4780,4511,18.24
12550,11023,9668,4.59
12551,4564,5497,7.09
12552,2230,5486,7.0
12553,692,8545,14.48
12554,782,6883,19.54
12555,5117,9173,0.12
12556,625,6883,19.54
12557,1614,5537,7.43
12558,9578,2383,19.08
12559,8992,5431,6.48
12560,4145,6512,16.19
12561,5489,4262,15.94
12562,8435,93,18.46
12563,8849,9775,5.48
12564,1961,1689,12.81
12565,6838,3326,7.5
12566,327,3173,6.11
12567,5553,10026,7.69
12568,8774,595,2.91
12569,10305,7185,2.12
12570,1589,8708,15.8
12571,9348,1607,11.98
12572,4177,5787,9.52
12573,9360,9384,1.85
12574,10900,6797,18.59
12575,8873,10636,13.09
12576,1509,9699,4.67
12577,2335,10466,11.56
12578,2348,4337,16.45
12579,6254,5039,2.75
12580,1165,1720,12.9
12581,8937,11045,16.71
12582,6916,1794,13.56
12583,595,1216,8.37
12584,6755,5777,9.35
12585,7236,4446,17.39
12586,22,7149,1.66
12587,4344,2461,19.52
12588,2365,2416,19.1
12589,10325,9459,2.41
12590,8782,6261,13.65
12591,4324,3174,5.91
12592,1777,2796,2.5
12593,2221,6686,17.46
12594,2139,776,4.34
12595,735,1713,12.76
12596,4406,9504,2.77
12597,5124,7270,2.68
12598,6331,2277,17.8
12599,9401,476,1.6
12600,6464,3181,5.92
12601,400,1382,9.73
12602,1791,3577,9.45
12603,2487,8494,13.64
12604,541,509,1.85
12605,1190,2437,19.17
12606,2016,4971,1.93
12607,5398,7093,1.0
12608,8877,11061,16.65
12609,11288,3662,10.15
12610,9598,4810,0.46
12611,4374,513,1.84
12612,4747,8584,14.32
12613,2285,9878,5.94
12614,9572,1572,11.28
12615,2282,81,17.87
12616,5260,10099,7.91
12617,1448,4439,17.03
12618,5517,3764,10.95
12619,9696,2998,4.07
12620,5523,9419,1.77
12621,4924,10227,9.01
12622,5577,4114,14.06
12623,8567,11112,16.96
12624,928,962,5.74
12625,5519,775,4.05
12626,1843,5811,9.31
12627,11338,6785,18.05
12628,387,3339,7.07
12629,518,221,19.02
12630,4972,223,19.03
12631,1570,4083,13.72
12632,4821,2992,3.91
12633,5058,5774,8.9
12634,4286,1784,13.04
12635,4476,6566,16.01
12636,6160,3089,4.76
12637,10451,7386,3.38
12638,9497,745,3.68
12639,6496,460,1.11
12640,1988,1588,11.25
12641,5342,8123,9.99
12642,1302,8037,9.16
12643,1443,9959,6.43
12644,10485,5374,5.23
12645,6564,3772,10.82
12646,981,10873,14.63
12647,5185,8503,13.31
12648,6722,10807,14.01
12649,8330,8372,12.12
12650,4912,6333,13.79
12651,10261,2000,14.84
12652,1228,4447,16.83
12653,5393,1206,7.7
12654,7333,5307,4.55
12655,1233,2649,0.65
12656,419,7302,2.44
12657,5075,1059,6.32
12658,10450,2395,18.32
12659,8639,7499,4.2
12660,6879,5512,6.33
12661,4939,4075,13.41
12662,421,4684,18.88
12663,6277,2536,19.58
12664,8677,3646,9.55
12665,11019,8963,17.33
12666,2153,8491,13.09
12667,6774,7856,7.38
12668,6261,9005,17.71
12669,262,4586,17.98
12670,7315,9529,2.4
12671,8722,2384,18.18
12672,1157,9668,3.64
12673,5433,990,5.63
12674,11414,9115,18.65
12675,4893,10021,6.79
12676,9383,1931,14.06
12677,2068,7789,6.71
12678,4493,6950,19.16
12679,9536,4924,0.94
12680,1118,2245,16.83
12681,1613,5433,5.47
12682,5048,3336,6.62
12683,10468,1631,11.28
12684,6760,6402,14.15
12685,199,929,4.95
12686,11408,5509,6.1
12687,2437,4246,14.74
12688,6385,6629,16.15
12689,9037,6066,11.09
12690,11317,3326,6.46
12691,10405,407,0.22
12692,1124,6666,16.44
12693,7330,853,4.19
12694,462,597,1.89
12695,5421,10443,10.37
12696,5273,4516,17.09
12697,1956,5303,4.16
12698,5469,10651,12.23
12699,1467,250,18.73
12700,8957,7303,2.13
12701,107,4804,19.64
12702,5250,157,17.88
12703,9756,10464,10.51
12704,515,4737,19.04
12705,978,8826,15.78
12706,6246,6562,15.41
12707,5536,7541,4.21
12708,885,7006,19.4
12709,11426,5362,4.61
12710,10400,10904,14.42
12711,9501,3557,8.38
12712,481,2237,16.51
12713,5384,9353,0.46
12714,8383,1383,8.81
12715,4669,8315,11.11
12716,4851,10708,12.6
12717,6991,11091,16.03
12718,4231,7011,19.36
12719,6312,4388,15.78
12720,810,136,17.54
12721,4810,9094,18.04
12722,10596,688,2.49
12723,2021,1430,9.14
12724,10252,2992,3.17
12725,6425,946,4.78
12726,10789,7456,3.29
12727,2402,5595,6.54
12728,146,8448,12.19
12729,9301,3582,8.44
12730,6359,1941,13.69
12731,2270,8515,12.77
12732,9742,4140,13.43
12733,4858,5424,4.97
12734,6953,1501,9.7
12735,11025,3610,8.65
12736,1699,1620,10.76
12737,2415,67,16.8
12738,11035,9522,1.77
12739,927,5389,4.62
12740,197,5461,5.27
12741,4108,78,16.88
12742,5329,4738,18.74
12743,6412,5895,9.13
12744,882,6112,11.08
12745,6540,102,17.06
12746,10987,8872,15.88
12747,5460,10085,6.78
12748,10323,9108,17.98
12749,5325,8030,8.28
12750,9567,708,2.47
12751,1437,7981,7.85
12752,59,1460,9.23
12753,2324,10821,13.36
12754,9010,8218,9.97
12755,554,6681,16.14
12756,2111,7530,3.77
12757,7047,699,2.36
12758,1515,10371,9.28
12759,10477,6628,15.62
12760,4803,4239,14.15
12761,6294,10302,8.63
12762,8352,9897,4.96
12763,8483,4488,16.34
12764,6302,3816,10.3
12765,10846,3846,10.57
12766,720,8865,15.65
12767,8293,3670,8.96
12768,1815,4492,16.34
12769,11004,7833,6.35
12770,1406,6199,11.65
12771,7003,1496,9.36
12772,1064,10204,7.62
12773,8500,5219,2.8
12774,2238,6957,18.41
12775,4588,6773,16.75
12776,1197,1565,9.93
12777,1140,754,2.64
12778,9539,1266,7.24
12779,5482,4726,18.33
12780,5340,7866,6.55
12781,6244,9855,4.42
12782,10903,5205,2.62
12783,876,6501,14.27
12784,2301,6816,17.1
12785,5567,7863,6.5
12786,5011,8380,11.14
12787,6731,4000,11.78
12788,8539,8881,15.64
12789,6296,334,18.8
12790,4572,8502,12.21
12791,6337,729,2.34
12792,5298,8121,8.77
12793,10573,5127,1.86
12794,1297,6231,11.78
12795,10961,9763,3.52
12796,8429,10593,10.95
12797,10788,3713,9.1
12798,4794,8499,12.12
12799,11352,10903,13.72
12800,7269,6868,17.45
12801,6477,10693,11.82
12802,396,10386,9.05
12803,9036,1274,7.15
12804,9445,9939,5.03
12805,8966,1684,10.83
12806,151,3271,5.08
12807,4418,8709,13.95
12808,88,11122,15.63
12809,6749,797,2.82
12810,8342,6550,14.52
12811,7035,4726,18.12
12812,9284,8200,9.34
12813,10891,2517,18.25
12814,431,2465,17.77
12815,10885,9571,1.6
12816,5291,8109,8.45
12817,9633,6237,11.62
12818,9758,930,3.9
12819,10878,10847,13.03
12820,4442,325,18.46
12821,11328,4266,13.87
12822,10505,10107,6.36
12823,8850,10616,10.94
12824,267,3914,10.7
12825,37,4997,0.42
12826,8688,6112,10.42
12827,49,10945,13.86
12828,9652,6582,14.64
12829,8777,7997,7.34
12830,11016,4694,17.65
12831,8726,5863,8.15
12832,9688,4442,15.37
12833,8903,5351,3.53
12834,597,9596,1.65
12835,7264,4095,12.21
12836,6293,6655,15.21
12837,7158,4855,19.02
12838,9002,3180,3.96
12839,6690,3791,9.45
12840,9522,1762,11.2
12841,8196,8744,13.96
12842,1167,9155,17.64
12843,8884,3801,9.51
12844,1071,432,19.21
12845,1987,6168,10.74
12846,4580,7788,5.3
12847,10908,9227,18.23
12848,8898,4293,13.87
12849,1486,7281,0.72
12850,9524,1643,10.03
12851,28,8477,11.45
12852,167,3837,9.74
12853,4793,4076,11.88
12854,4709,2855,0.89
12855,2145,2610,18.69
12856,4210,5591,5.48
12857,9077,4972,19.91
12858,2436,5359,3.39
12859,1766,2089,13.98
12860,8936,3369,5.49
12861,8707,3781,9.18
12862,3,2604,18.59
12863,9059,6898,17.16
12864,1053,4277,13.59
12865,4426,10422,8.8
12866,10342,1689,10.31
12867,1402,10985,13.85
12868,8762,6453,13.11
12869,10565,573,0.24
12870,9398,1079,4.79
12871,8605,9004,16.01
12872,2399,2985,1.9
12873,8646,9737,2.58
12874,10842,7172,19.52
12875,1667,8337,9.97
12876,719,4791,18.1
12877,833,8791,14.04
12878,1041,1508,8.57
12879,4218,4282,13.51
12880,1996,6296,11.58
12881,362,3063,2.5
12882,9592,10197,6.61
12883,1810,8236,8.98
12884,473,1213,5.84
12885,6919,1400,7.5
12886,7302,6558,13.86
12887,10775,2999,1.87
12888,5538,4632,16.54
12889,2049,6010,8.89
12890,1605,10954,13.32
12891,147,3967,10.52
12892,10563,4829,18.26
12893,5069,1867,11.63
12894,7161,9903,3.85
12895,8860,9484,0.08
12896,5439,8027,6.97
12897,8335,3931,10.13
12898,1037,3189,3.47
12899,1318,9227,17.73
12900,8696,2383,16.21
12901,235,5623,5.32
12902,5140,5110,0.71
12903,261,1247,5.99
12904,912,318,17.63
12905,1487,4377,14.09
12906,11270,7056,18.15
12907,2431,5387,3.14
12908,8809,10257,6.92
12909,6537,7991,6.52
12910,1110,2590,17.96
12911,11284,5350,2.76
12912,10536,4889,18.61
12913,6627,4024,10.81
12914,807,941,3.1
12915,6586,4998,19.53
12916,2200,1210,5.47
12917,6351,2238,14.69
12918,2194,7432,1.35
12919,4267,10671,10.46
12920,5279,5052,19.95
12921,5366,4290,13.1
12922,2308,2311,15.29
12923,1107,327,17.46
12924,6372,6554,13.41
12925,5207,10669,10.39
12926,11323,7478,1.7
12927,4534,1518,8.12
12928,8463,555,19.46
12929,1029,4682,16.55
12930,193,6087,9.16
12931,2497,1055,3.92
12932,5108,9901,3.43
12933,2376,10051,4.77
12934,6790,3405,5.04
12935,4520,1557,8.42
12936,4368,4590,15.69
12937,45,2104,13.34
12938,5487,2256,14.71
12939,6214,5765,6.23
12940,8852,795,1.56
12941,4840,2013,12.5
12942,1219,7558,2.33
12943,7068,5995,8.28
12944,7337,2870,0.17
12945,9329,6820,15.67
12946,1231,5845,6.9
12947,6335,8125,7.39
12948,4607,7147,18.59
12949,9694,3894,9.35
12950,6699,10026,4.45
12951,983,1054,3.8
12952,4136,7025,17.45
12953,674,6812,15.54
12954,972,10927,12.52
12955,7040,427,18.14
12956,2445,10385,7.64
12957,4106,11016,13.32
12958,5405,2258,14.59
12959,11353,9462,19.3
12960,6719,8470,10.38
12961,8994,6812,15.46
12962,1051,6403,11.79
12963,8749,10451,8.16
12964,9423,10321,6.98
12965,2159,9288,17.68
12966,4807,6773,15.08
12967,5083,5648,4.96
12968,4242,8181,7.72
12969,1569,7362,0.36
12970,1409,4816,17.47
12971,8672,6608,13.58
12972,10414,2941,0.6
12973,986,6762,14.93
12974,777,9340,18.1
12975,8314,1086,3.91
12976,4586,5650,4.93
12977,11293,3077,1.81
12978,9488,8795,13.19
12979,8929,3083,1.86
12980,1438,5981,7.9
12981,1408,5148,0.4
12982,1214,2700,18.37
12983,7176,2645,17.86
12984,4732,5850,6.67
12985,5000,5224,1.03
12986,7306,165,15.55
12987,6990,1638,8.79
12988,6765,6312,10.77
12989,9663,10848,11.54
12990,2397,5547,3.89
12991,1313,1455,7.11
12992,1738,7672,2.98
12993,2385,4432,13.85
12994,4859,10133,5.07
12995,5265,4117,11.0
12996,1824,5881,6.85
12997,7233,3085,1.72
12998,8294,10650,9.71
12999,4150,5852,6.59
13000,1080,8232,7.97
13001,9356,8903,14.0
13002,1285,7825,4.3
13003,2266,4805,17.14
13004,6612,4960,18.54
13005,293,4114,10.93
13006,6336,1461,7.08
13007,6484,1247,5.15
13008,1860,2774,18.87
13009,8699,8385,9.31
13010,9725,3585,6.17
13011,6370,6233,9.96
13012,10394,11011,12.9
13013,2267,854,1.6
13014,1344,4284,12.42
13015,1088,8417,9.54
13016,5184,7125,17.93
13017,317,2808,19.12
13018,5096,484,18.23
13019,2063,4160,11.26
13020,11007,7350,19.93
13021,6147,6128,8.94
13022,8326,6973,16.53
13023,6923,858,1.56
13024,4748,5093,19.62
13025,330,3546,5.71
13026,9293,3831,8.27
13027,1046,4516,14.41
13028,10500,7231,18.81
13029,4601,1543,7.69
13030,8337,3719,7.24
13031,442,3425,4.59
13032,6767,5536,3.56
13033,2024,4335,12.76
13034,2181,6642,13.49
13035,6213,4181,11.37
13036,2158,4986,18.6
13037,8683,1261,5.12
13038,8830,2469,15.97
13039,7267,1779,9.76
13040,1460,995,2.71
13041,4149,357,16.97
13042,9275,3987,9.6
13043,1020,6576,12.86
13044,4346,8188,7.32
13045,10284,6855,15.34
13046,4874,4440,13.62
13047,8305,1565,7.77
13048,6502,1420,6.47
13049,4151,3642,6.44
13050,9040,1564,7.76
13051,1220,957,2.31
13052,10458,4416,13.39
13053,2006,6642,13.4
13054,4818,10357,6.78
13055,6688,452,17.74
13056,10456,9473,18.81
13057,9573,1124,3.77
13058,6497,3449,4.66
13059,1723,5273,1.05
13060,5571,7337,19.6
13061,6314,6281,10.1
13062,8833,2577,16.8
13063,2465,2959,0.23
13064,4998,5634,4.25
13065,1592,8093,6.34
13066,4935,10987,12.35
13067,287,10868,11.27
13068,11333,7764,3.38
13069,4746,5038,18.87
13070,8599,8184,7.14
13071,8353,1770,9.48
13072,5068,8165,6.96
13073,2098,6104,8.43
13074,8453,901,1.66
13075,696,578,18.75
13076,9747,5555,3.47
13077,4549,8022,5.63
13078,1434,4744,16.17
13079,8195,2094,12.34
13080,583,3564,5.55
13081,4318,4250,11.7
13082,8436,4640,15.2
13083,11006,10157,4.78
13084,5086,8955,13.98
13085,9285,3834,7.94
13086,1244,6243,9.58
13087,10623,4458,13.52
13088,9806,7415,0.08
13089,5056,5228,0.41
13090,846,8867,13.12
13091,9226,6536,12.14
13092,8896,10545,8.17
13093,10802,2019,11.54
13094,4621,11104,13.18
13095,657,4522,14.01
13096,4836,9366,17.54
13097,6365,5019,18.47
13098,4120,4532,14.08
13099,4335,2600,16.72
13100,4729,3590,5.6
13101,8709,5300,0.97
13102,1189,9234,16.33
13103,10430,6018,7.42
13104,555,8922,13.52
13105,7289,8962,13.87
13106,1788,7025,16.45
13107,1935,3954,8.84
13108,722,11035,12.47
13109,11420,4662,15.19
13110,8272,3791,7.36
13111,1686,8816,12.52
13112,1909,10622,8.75
13113,10815,11058,12.66
13114,6500,3272,2.68
13115,7309,1802,9.46
13116,9452,2204,13.07
13117,11306,1748,8.95
13118,2382,5987,7.05
13119,827,2283,13.75
13120,1469,9747,0.81
13121,10844,10210,4.97
13122,6864,797,0.37
